word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
pensionary,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
rank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
echs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017746229,0,0
contributory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
sainik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
land-based,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
branch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047058824,0,0,0,0,0,0,0,0
infantry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
armoured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
corps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
artillery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
ounter-insurgency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
naval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017746229,0,0
aircraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016915423,0,0,0,0,0,0,0,0,0
submarines,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
destroyers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
frigates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
iaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
fighter,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
squadrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
surface-to-air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
missiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
sam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
icg,0,0,0,0,0,0,0,0.0013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andaman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
nicobar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
anc,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
tri,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
ervice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
commander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
sfc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
tactical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
eapons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
stockpile,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
buildup,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
tunnels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
deo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
cantonment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
holdings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
ithin,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
cantonments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
excising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
handing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
municipalities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007160759,0,0,0,0,0,0,0
cgda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
auditing,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0.0058823529,0,0,0,0,0,0,0,0
accounting,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
dgqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
quipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
arms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
ammunition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
supplied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
adhere,0,0.0032840722,0,0,0,0,0,0.0013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
ships,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
missile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058823529,0,0,0,0,0,0,0,0
eliveries,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aeronautics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
tejas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
lca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
light,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
prachand,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
helicopter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017746229,0,0
sukhoi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
mki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
alh,0,0,0,0,0,0,0,0.0013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dhruv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
shipbuilders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
mazagon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
dock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0.00097847358,0,0,0,0,0
mdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
ubmarines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
scorpene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
stealth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
garden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
engineers,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0.0029850746,0,0,0,0,0,0,0,0,0
grse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
anti-submarine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
warfare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
corvettes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
gsl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
hsl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
bel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
radars,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034883721,0,0,0,0,0,0,0,0,0,0,0
ecil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
bdl,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
akash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
astra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
milan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
mishra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
dhatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
midhani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
lloys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
superalloys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
steels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
pplications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
munitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
mil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
avnl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
aweil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
troop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
comforts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
yantra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
yil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
optel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
iol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
gliders,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
gil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
lways,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
igmdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
agni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
ballistic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
prithvi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069767442,0,0,0,0,0,0,0,0,0,0,0
brahmos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
air-to-air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
nirbhay,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
radar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
towed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
array,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
sonars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
atas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
netra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
aewc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
airborne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
swathi,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weapon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
locating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
armament,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
arjun,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mbt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
gun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
atags,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
pinaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
multi-barrel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
rocket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
launcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
agnipath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
agniveers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
tour-of-duty,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
style,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
recruited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
etained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
lowering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
profile,0,0,0,0,0,0,0,0.0013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian-iddm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
self-reliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
sub-systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
embargo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
procured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
certain,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
idex,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
engaging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
dics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
updic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
tndic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
aerospace-related,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
ame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
length,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etirement,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malabar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
navies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
yudh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
abhyas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
india-us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
indra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
hand-in-hand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
india-china,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
ommunication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
lemoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
comcasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
beca,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gsomia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
dpsu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
dex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
ssbn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
rants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007160759,0,0,0,0,0,0,0
agnipath/agniveer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
offset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
jointmanship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
squadron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
flotilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
frigate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
corvette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
martial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
deeply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
tied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007160759,0,0,0,0,0,0,0
airline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
monopolies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
opening,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0.00088731145,0,0
skies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
jet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
airways,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
indigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
spicejet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
ransition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
operator-centric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
privatization,0,0,0,0,0,0,0.0010845987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017746229,0,0
odels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0,0,0,0
successfully,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ownership,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
consequently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0,0,0,0
still,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
eference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
aiahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
airline's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
residual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
non-core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
istinguish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
ighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
jets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
airbases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
devising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
irport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
ijacking/anti-sabotage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
serious,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
icensing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
dgca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029850746,0,0,0,0,0,0,0,0,0
airworthiness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
pilots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029850746,0,0,0,0,0,0,0,0,0
traffic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039800995,0,0,0,0,0,0,0,0,0
controllers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
bcas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
viation,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
ijacking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
baggage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
screening,0,0,0,0,0,0,0,0,0,0.0029585799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
