40,0.029895366,0,0.049327354,0,0,0,0.0074738416,0,0.0074738416,0,0.011958146,0.14499253,0,0.0029895366,0.0029895366,0,0,0.022421525,0,0,0,0.35575486,0,0.010463378,0
41,0.011976048,0.001497006,0.053892216,0,0,0.026946108,0,0.001497006,0,0.34580838,0,0.13173653,0.01497006,0,0.01497006,0,0,0.031437126,0.002994012,0,0,0,0,0,0
42,0.004,0.01,0.075,0.291,0,0,0.001,0,0,0.01,0.067,0.088,0,0,0,0.003,0,0.074,0,0,0.019,0,0,0,0.002
43,0,0,0.083333333,0.00083333333,0.0033333333,0,0,0.00083333333,0.0091666667,0.014166667,0.025,0.07,0.39333333,0,0,0.00083333333,0,0.055,0,0,0,0,0.0083333333,0,0
44,0,0.34834325,0.079864061,0,0,0.0016992353,0.032285472,0,0,0,0.0033984707,0.048428207,0.00084961767,0.0016992353,0,0,0,0.090909091,0,0,0,0,0.0042480884,0,0
45,0.029965753,0,0.09760274,0.025684932,0.0085616438,0.023972603,0.00085616438,0,0,0.016267123,0,0.059075342,0,0,0,0,0.011986301,0.093321918,0,0.0025684932,0,0.26027397,0.0094178082,0.017123288,0
46,0,0,0.081771721,0,0.02044293,0.35434412,0,0.018739353,0.0017035775,0,0,0.052810903,0,0.0017035775,0,0,0,0.051107325,0.010221465,0,0,0,0.0017035775,0,0
47,0,0.00088105727,0.068722467,0.0044052863,0.0061674009,0.012334802,0.024669604,0,0,0,0,0.072246696,0,0,0.00088105727,0,0.29162996,0.1092511,0.0079295154,0.0026431718,0,0,0,0.030837004,0.010572687
48,0.0087565674,0,0.08056042,0.0087565674,0.017513135,0.0070052539,0,0.014010508,0.0017513135,0.37478109,0,0.13134851,0,0,0,0,0,0.003502627,0.010507881,0,0.010507881,0,0,0,0.024518389
49,0.0304,0.0096,0.0704,0,0,0,0,0.0048,0.0016,0.008,0,0.1584,0,0,0,0.336,0,0.016,0.0016,0.0048,0,0,0,0,0
